id,name,type
PCj7JmTN4MNASonsj,Dinesh R. Challa,crunchbase
r5YpnH3fqCYNShPv5,Vidisha Vaidya,crunchbase
zaJ7jBYpTMdFhSK5a,Fintech Asia Group Ltd,crunchbase
AMBsoeTH9PPiSMuzn,Investorlend,crunchbase
swcXrCLYPF9pipce8,Fintech Asia,crunchbase
qDLedsi7KY8TzuAun,Beijing Hualian Group,manualEntry
aEqWxbCtmwfaqnfqC,中国诚通 (China Chengtong Group),manualEntry
p6dRBat6Haa7SQT53,New China Trust (新华资本),manualEntry
bv6tEGNhLC2DmxXwF,Shenwan Hongyuan (申銀萬國),manualEntry
8pnwgSZ8sdAtNtiFr,Shenwan Hongyuan,crunchbase
Ds6CdunYtkfiwGkYe,Welight Capital,manualEntry
kHEhnRAiSMn2TtpwM,NetPosa,manualEntry
9QfFDmXotfsEyREYP,Hundsun,manualEntry
xL3yHX9XMLmezCxEd,Xinghe Capital,manualEntry
GaHhxptfyRabg3GmX,Mixi,manualEntry
5Znq87bkcJifpjyEJ,Zhonghesheng Capital,manualEntry
g23Li3NY5tPD2Gvfj,Anjie Environmental,manualEntry
3zT5EJ45fsSGhLiGN,Cha Li,manualEntry
hgWvSfF7NHtBRLGMi,Sharelink Capital,manualEntry
b4s8kf2R3JBSCJmYX,Visino Investment,manualEntry
erYwq8eSN7maZKSkL,Discovery Nusantara Capital,manualEntry
deyMiCMwBsC4WFBgc,Parvesh Bareja,crunchbase
XE3BQfkDjZPkrKE62,Karan Bajwa,crunchbase
8mf2ejZc9caf2jeHA,The Phoenix Fund,crunchbase
xCnqLzHaAziaA7rHY,Saha Fund,crunchbase
5sTvrbBwkrg2ajYNx,Rakesh Desai,crunchbase
Z9jio3HDd2gaH37fs,Zia Mody,crunchbase
5yJAxPnBWSuwtaQH7,Ananda Kallugadde,crunchbase
iLAr3zKh4AtpkAigg,Mohandas Pai,crunchbase
LCtrcqz8drsDdMX5n,3one4 Capital,crunchbase
LY9qR3FrYHvdnxRxh,Rakesh Malhotra,crunchbase
aJ456oYgBDTSwCHSe,VMS Legend Investment,manualEntry
uC9cKMFC4586aEv7m,Suzhou Gold Mantis,manualEntry
fGjjZtg9iKGPsMKkN,Shanghai City Real Estate,manualEntry
Q4PGHRzKunqDrofzQ,Dragonrise Capital Advisors,manualEntry
hxPyFCSTR3u7CTzQw,Mubo Capital,manualEntry
zk28DGv5SzddLwLdq,Betatron,manualEntry
go4XfNeg25GMEsxQP,Wang Lijie,manualEntry
ap7f5Mcec7MY9cHY7,Zhisland Ventures,manualEntry
nS8XwYwLeWaNWxrr7,ICH Group,manualEntry
e2aXNPW3oQaZ5zqXQ,Junyuan Capital,manualEntry
ygbc5XgGmL8gojhAd,Dianjing Strategic Fund,manualEntry
tcT2M9me8L7sBWMm9,REAPRA Ventures,manualEntry
vdrPhcKT44XkPmCLf,Peter Cameron,manualEntry
GMXoYnXXAGbiscvmG,ATA Group,manualEntry
WGLX6KcwLKBTNtqZx,China Sports Fund,manualEntry
5Qz3Rew6ZSC39qMXt,Feibo Capital,manualEntry
tEo932SCcqowpGsEr,GP Capital,manualEntry
89K2ZTdD9nZjr5gzJ,MidPlaza Holding,manualEntry
wbtHHe9BXopHEyyyS,Lynx Asia Partners,manualEntry
KgWxPioQvTjAMZSE8,Nobel House,crunchbase
3HWHbYS4fRGwmMh8g,Quotient,crunchbase
48ZMiPi8WpnJ95piu,Beijing New Hope Industry Investment Center L.P.,,manualEntry
4dMAwXKGWN8bHYmYj,Gao Liangping,manualEntry
fLrMGGBCzBkWamPtz,Huang Fanzhi,manualEntry
YMZhS6QDSedCGpBAW,Karamveer Singh,crunchbase
8SCc4vPjYFEotbHKT,Dinesh Tejwani,crunchbase
RDn3bCud6yithyvzL,Manipal Group,manualEntry
rRcXsbe5ZyuPPJDFa,CDC Group,manualEntry
ZtvAuD6TR77yCDKeS,Kaixing Capital,manualEntry
KXvyruBqEmYsbakv9,Unity Ventures,manualEntry
EcAYDzFyYNAdbQhP6,China Orient Asset Management,manualEntry
DzYDynh7Qdmy5RpuP,mjbang.cn,manualEntry
7i6pYdd8zBsuM7yTN,China Taiping Life Insurance Group (中國太平控股),manualEntry
aK7dPx55b4TbYoDS4,China Reinsurance,manualEntry
okMKAjvey4fgzSkiG,China Continent Insurance,manualEntry
qZJfaeJgeTRoSkg6S,Liberty Global,manualEntry
HWSz7Ms6XGdn9LPG7,Zain,manualEntry
j8xd4bFgDnFZAASh6,Evolution Media Capital,manualEntry
MJLPjqKLQtm3KTbS7,SKY PLC,manualEntry
58c0fe26ab47c5916c339d6f,TM Service Technology Holdings,crunchbase
58c0fe265766006511e530d5,Barkawi Group,crunchbase
58c0fe2649615cb1e43b69af,Sreevathsa Prabhakar,crunchbase
AzCrmEoeM6QQqgea2,Tojoy Group (天九幸福集团),manualEntry
QTGkzg9q6ewZgsSSj,Kazumasa Tomita,crunchbase
dPDTZwhdQFy2mNNZH,Lim Ah Hock,crunchbase
3csjRMz7d2TySmhWn,Cheng-Guan Loo,crunchbase
tNAMyWPy8ASTndBLY,Douglas Foo,crunchbase
mZyiuPFDo8SR5P9tJ,Andrew Chen,crunchbase
tvCmqoiW66Lnh2ohK,Ong Chu Poh,crunchbase
zhJSTgPDFp8xHtPjg,Toh Soon Huat,crunchbase
d2pjMn2u3hWczMFjL,Midea (美的集团),manualEntry
BCz8ky3tpmMP9Ezxx,Harvest Capital Management (嘉实资本),manualEntry
v9DPkiLpT2TSdoZvB,Macalline (红星美凯龙),manualEntry
Xj2C2mbuLvDf5kNnm,Crowdcube,crunchbase
395K8QgfAa3PNbRM6,Chandigarh Angels Network (CAN),manualEntry
hHzwvgSnPrugJffcw,Singapore Week of Innovation & Technology (SWITCH),manualEntry
YpSNLmNTna9fSFFYy,Ajay Dubey,manualEntry
W9t9YDPQZxbb6PgDD,India Educational Investment Fund,crunchbase
Bm7hTgN7ksDmTuz2h,Michael & Susan Dell Foundation,crunchbase
ZQQN3YMahkFqGKwkX,Deepak Nathani,manualEntry
ThjuuBWT2b7AWJXpt,IvyCamp,crunchbase
qQ9kZMb7NjCYNeHEH,AVIC Trust,manualEntry
gwjKu56rToxT2zHTc,Capital Market Technology,manualEntry
uWuqXAgPR4oiW8hyJ,Jaikumar Nair,crunchbase
nn2raXCerkyJeyDuW,Atul Jain,crunchbase
3Q9FfhZTjuoEkCYp2,Anil Gelra,crunchbase
mabz5Ad9wFbK4K62Q,Lead Angels Network,crunchbase
tWeTe5xCNTrgCJoNw,FabFurnish,crunchbase
6ghrgrr6nNAKbjaKg,Digital Financial Service Lab (DFS Lab),manualEntry
NcfyiBbfZ7Xdr4Exu,swastika investmart,crunchbase
uQskByW9HX57ZfJhB,FbStart,manualEntry
XSs6tHYsd5SR7rXES,Bharat Petroleum Corp.,crunchbase
58c276a4543f159eab140b14,Improve Medical,manualEntry
58c2780426f380d3be9f6765,Qinyue Ltd Co.,manualEntry
58c27a45b52055b21681072d,10Funds,manualEntry
FuQJfX5db6Y2QkkXy,Kyber Capital,manualEntry
58c63392ad233433e9f3eed3,Ankit Nagori,crunchbase
A8Ap2fJMv68LwGeXf,CIIE, IIM Ahmedabad,crunchbase
oBW68q5SfCpqDTkNq,Zone Startups In,crunchbase
txEtPXA9CZRjzNu9i,Techno Group,manualEntry
3J2fCjYfXbE7muKAA,Batilivala & Karani Securities,manualEntry
58c649a76d50008d5e21b0d9,One97 Mobility Fund,manualEntry
58c64a052322aeab46d5111e,The Morpheus,manualEntry
58c649d658b93be4ab111fe7,Ashish Goenka,crunchbase
58c649d607317ede35a17bca,Utsav Somani,crunchbase
XZtJdcm7G8Z3vTWhj,Gagan Goyal,manualEntry
ss62kQo7Aaa7Mz7hr,Nitin Saluja ,manualEntry
58c6b1d06df15bf5f3409d19,JD Capital,manualEntry
58c6b6ad794777bfafc8524b,Wulin Mengzhu Culture and Media Group,manualEntry
58c6c1ea28ae75b33cca32aa,Eagles Fund,manualEntry
PZPvXFb8qZGkHvGPS,Sixth Sense Ventures,manualEntry
tL9BA5B2GMgjpWu24,Singularity Ventures,manualEntry
4XKYeNeeBrLSErzke,Zoya Akhtar,manualEntry
rwtM5WJXWSkTy3trk,Ruchi Narain ,manualEntry
876n6t29oxNp6jcXK,Amrish Kumar,manualEntry
dJXQPjcuTsk5qE3kk,Reema Kagti,manualEntry
58c795e430026d4398c02360,Jayesh Desai,crunchbase
q2WJbRCBCaDwccCfb,Tie Delhi NCR,manualEntry
hprsvtvkYDo7rTikf,Jasper Infotech / Snapdeal,manualEntry
J39fWabgNdDqDcoEr,Quarizon Consulting Services,crunchbase
AmNhj6xj8F97Cgpsz,Burda Principal Investments,crunchbase
HdtxyLcjPMcgcy3MJ,Ushik Gala,crunchbase
W9bgvB3vipePxH4mh,Sanjay Shah,crunchbase
ETA3J35RPrdkgDc6C,Vishal Shah,crunchbase
79z6DuZWyb8YRFcxQ,Nirmal Singh,crunchbase
heTD8pkkbdwgX9re5,Pawan Borle,crunchbase
jd2Jw9ozWi5uCdPLW,thinQbate,crunchbase
nTwfDnxJTsHDQ8pWj,Delhivery,crunchbase
nfa8mgMFy9BoA9mYu,Mobikon Asia,crunchbase
WbXZntEtfLfemhvYA,Japan Vyas,crunchbase
G5Dj2cpnyJ3egDp93,Roj Niyogi,crunchbase
58c906d6c53449f81cadc030,topoScend Capital,manualEntry
58c9098d730538cef2cc37d5,Ling Daihong,manualEntry
58c90c21f062ec53a56a567a,New Yi Asset Management,manualEntry
58c90c96e154a28545524a19,Zhonghai Venture Capital,manualEntry
58c90cddc30e521434e82d2e,Redbud  Capital,manualEntry
pKGcTGaZtCsgFWXZN,Supply Chain Angels,manualEntry
58ca2ea290ac64a2079ee1f7,Indonesia Investment Corporation (IIC),manualEntry
58ca2f4852a08d8c9878efb1,Shanda Capital,manualEntry
58ca53a441bae0707e380d24,Mohammad Al Sadah,crunchbase
58ca5546134cf1b8266dbf5c,GrowX Venture Management,crunchbase
58ca5903508180912607a953,Yuantiku,manualEntry
58ca577e467ef3569a7e6930,Hauser Capital Partners,crunchbase
58ca577eebd55c928aff3405,Bay Capital,crunchbase
3wYLT6entfyB6ySGk,Index Advisory,crunchbase
2WfzsZBeWKFQ2wBsm,Kensington Capital Partners Limited,crunchbase
58ca5dac8aea6fe9210ec28f,Pudu Capital,manualEntry
reBSSJX2tCKBEjg44,Rajiv Unnikrishnan,manualEntry
58ca5c778f4d2cf782b10733,Arpan Nagdeve,crunchbase
58ca5c77cf31c87e8da68394,Globevestor,crunchbase
58ca5c7779a94d53dc46cb72,Ravi Jain,crunchbase
58cb354ae46a9a4cd357ae52,Gautam Saraf,crunchbase
58cb46c6c0e8c6525f09694f,Sanjay Mehta,crunchbase
HDtFR2MwCpmnWTi5R,Gautam Ivatury,crunchbase
RT7w33aTnRnvgqRYu,Adil Allana,crunchbase
58cb5a7acdedda6a27d72a95,Peter Wilson,manualEntry
58cb8876b2e4be7dcae3a37b,UPPS Group,crunchbase
uvDNyhvjHwsCCgAyC,BVC Ventures,crunchbase
58cb8b3e9310c3cae2af4f64,Enam Holdings,crunchbase
58cb8c761e61265f0d46e32c,Cisco,crunchbase
58cb8c7686aed5fc7afa3794,Macromedia,crunchbase
p6DFDDFNJPaDfDrDD,H-FARM,crunchbase
58cb9266aabc3730464fe157,Sanjeev Mehra,crunchbase
58cb92667920aec65aee5ade,Anand Mahindra,crunchbase
58cb9266defc0b0e630afffd,Ashish Hemrajani,crunchbase
58cb9266d02ce351a0fea182,Uday Punj,crunchbase
58cb931bc504342136a15357,Ambi Parameswaran,crunchbase
58cb931b4dd705add1dfd9d7,Farooq Adam,crunchbase
58cb9db99883690a3ea71b12,Vidyadhar Sarfare,crunchbase
58cba05fd1e7cdf85a310cd5,Raj Gala Shah,crunchbase
58cba05f811a032571ea957b,Zaheer Memon,crunchbase
58cbb47df3ad109c43173ac9,Thunderstorm Capital,manualEntry
58cce5783f94ca8d3ea70bb6,Abhimanyu Munjal,crunchbase
58cce578175ac125e43963b6,Keshav Baljee,crunchbase
58cce83b987e3fceddebd84a,Upaya Social Ventures,crunchbase
58cceef0fb09a62c78b29b13,responsAbility Investments,manualEntry
58ccece776c2e9b51370feb5,Infuse Ventures,crunchbase
58ccf3c33e771970bf0a93ee,Roopak Taneja,crunchbase
58ccf3c3786b68f09739514f,Manisha Gupta,crunchbase
58ccf3c308cca070d66e6955,Dewang Neralla,crunchbase
58ccf734823f58338d83158d,Devaraj Southworth,manualEntry
58ccfa32b6f0960aa63916ae,IL&FS Investment Managers,manualEntry
58cd025c638b0c5029d76d24,Benesse,manualEntry
58cf3b38dde0f2bc1a8745f3,Nanjing Venture Capital,crunchbase
58cf3cff062e31b611587343,PAG (太盟投资集团),manualEntry
58cf3b38de9fda5315472a7c,Bank of Nanjing,crunchbase
58cf47447e9bcd167851f2c0,Star Xu,crunchbase
58cf47448fbec5b9857a5beb,Xiaolai Li,crunchbase
58cf4744c8d05207daaa5ce3,Bo Shen,crunchbase
58cf474427008999918f11ec,Anthony Di Iorio,crunchbase
58cf48bebcb5020e438f5dc6,Tokyo Century,manualEntry
58cf5e190f1b6fd79d276284,Wepiao,manualEntry
58cf72ac6ede6ee17fb7095d,Teodoro D'Ambrosio,crunchbase
58cfaf6ef97e01515ecf544b,Vimal Somani,crunchbase
58cfaf6ed7e0a6341160f97e,Prakhar Bumb,crunchbase
58cfb08455a3da0523d06cf0,Hyderabad Angels,crunchbase
58cfc9c909b0a7ac0ac9c8f4,Huzaifa Khorakiwala,crunchbase
58d08b190298f0251137039a,Shubhangi Jadhav,manualEntry
7bcZonfPA6b8BBLdf,Tianshili Capital (天士力创投),manualEntry
PBRhhFgncxnpg9hJy,Xinyi Technology Logistics (心怡物流),manualEntry
ZcER2ZF5AP8Le6M69,Volcanic Stone Capital (火山石资本),manualEntry
58d099bced9810815aab5ce4,Boson Managers,manualEntry
58d09a384262b674fc652ddf,Sapien Ventures,manualEntry
bCA2YutTFzTiHX8Rj,Prashanth Ranganathan,crunchbase
58d0e8b1ee8f67cd8f6201ff,Victor Tang,manualEntry
58d0f5ca726ef60a85da3c53,Best Food Holding,manualEntry
58d0fa7ba289b1b98fdbd8b3, Gulzar Azad,manualEntry
58d0fa83b5a605519e7b8cce,Prashant Gokarn,manualEntry
58d0fb83d3f612c8242e23b1,Wolfson Group,crunchbase
58d0fb83b5bf58053ebbf254,Times Mirror Corporation,crunchbase
58d0fb83761aaf452e2d3f17,Brentwood Venture Capital,crunchbase
58d0fb839f57a0edde85a5eb,Amerindo Investment Advisors,crunchbase
58d117e2c165483938685af2,Tai Huo Niao,manualEntry
58d1183dda68e2243e2c95dc,Rice Bank,manualEntry
58d11a9e39501a867f562239,Peak Valley Capital,manualEntry
58d14d095f2666d79b2fb545,The Linhui Fund,manualEntry
58d150341c40210935651cfb,EYS Fund,manualEntry
58d15b7f08e7652840b8b4c1,Tengye Ventures,manualEntry
58d1dd88894c6504917867f5,Rajesh Jhunjhunwala,crunchbase
58d1dd881f67f11e2bc41e22,Rakesh Jhunjhunwala,crunchbase
58d21606b6ba4fcf8d18fcc7,Idea Wave Labs,manualEntry
58d2158eaaeb66cb2a1e6f92,Jiuzhou Ventures,manualEntry
58d2168a0a1ebf402fb9e195,CZTP Ventures,manualEntry
58d223c870a08c0eb5fe180f,Feima Investment,manualEntry
58d2226f0e60608313272a89,China Healthcare Venture,manualEntry
58d224d0174a7040115da5fc,Fidelity Growth Partners Asia,manualEntry
58d22cc9f73e99d310f9c061,Sunshine Ronghui Capital Investment Management,manualEntry
58d22d2a26f32a86fb42896b,satisde.com/,manualEntry
58d2347c750c2805c68748c9, Chifu Fund,manualEntry
58d23e5e4df0e49c8bebc8b6,Yueke Capital,manualEntry
58d23d1c0cf2919cc6319568,CT Ventures,manualEntry
58d2492d01c7a4c37d82a5b4,Ideate Investments,manualEntry
58d249a35eb1c9eceff5d968,Chuang Ye Zui Qian Xian,manualEntry
58d24a3f87747dffb3e72ab2,UR WORK,manualEntry
58d24d97d48863be52e70453,Shrem Group,manualEntry
58d24d8149dd3f0c017277f6,Feng Tao,manualEntry
58d24e18138a176df1d5a89c,Sanyin Group,manualEntry
58d24db3950b2e8800e0549a,Zhan Jisheng,manualEntry
58d24f44c04c1e65d615c23d,Putian Logistics,manualEntry
58d28c5c0b93b704e867c9b2,Momagic Technologies,manualEntry
58d322418043f506334a880a,Nullabor,crunchbase
58d3224191115718cb367e92,Celebes Capital,crunchbase
58d324134de6da35ed71d119,OSK Ventures International Berhad (OSKVI),manualEntry
58d322413a6160c4771610c9,NTT DOCOMO Ventures,crunchbase
58d32241b074bfd0dac62e27,Anfield Resources,crunchbase
58d32ec961ff76edbff86d63,Zhencheng Fund,manualEntry
58d38cd53b35e82ff86a6515,Shanghai Healthcare Fund,manualEntry
58d38f5d54a3dc63c93d135f,Dashu Finance,manualEntry
58d3920de858b290be4fc01d,Huamei International Investment Group,manualEntry
58d395a5376e470aca954eda,Baotuan Venture Capital,manualEntry
58d3953421fa5e52b55eecc2,Dianjing Fund,manualEntry
58d3969276ff95991a3716cf,Chen Chen,manualEntry
58d39de671834d7cee0748fc,Suben Investments,manualEntry
58d39c8d60848bef97248936,JB Capital,manualEntry
58d39da899ce9f94d8d09179,Maintrend Capital,manualEntry
58d39e5648a8fc869ae01d92,JadeValue,manualEntry
58d39f7ae29ee6ae67b5c9bd,Wu Bo,manualEntry
58d3eaa71aba0e974aaf3433,Pangmao Ventures,manualEntry
58d3eb55ea0113ce4e335573,Junshang Capital,manualEntry
58d48ba7127ac31f8d6de280,DCM,crunchbase
58d492bc06c4ea34f8167643,Kapan Lagi Networks,manualEntry
58d494fb1b298a0eb52c3aa2,spanning Silicon Valley,manualEntry
58d499870f6bfaad954529d4,Wiskey Capital,manualEntry
58d49faf8e4e7acaf0975cc8,pitchIN,manualEntry
58d4b220c2dd22f5c1ccf67e,Alice Sun,manualEntry
58d4b809af024e9c8f9fb314,Dorcas Investments,manualEntry
58d4b89a480ee138ab10e87e,Trinity Investment Corporation,manualEntry
58d4b3163a5b1fbb8e8d0bad,Edgar Chiu,manualEntry
58d4b90aaab08f7532d48d10,Wei Shang,manualEntry
58d4b8cb8e77b470f2bc58ce,Vic Chen,manualEntry
58d51ac6020d5386a8ff9aa9,Wanzhong Capital,manualEntry
58d51bbf89c61384d5ca7404,Zhonghe Century Investments,manualEntry
58d5243755ed0b25e12f587e,Shu Wang,manualEntry
58d523be4fb9175e45345657,Kingkey Capital,manualEntry
58d526097130d525dce32c87,Galaxy Capital,manualEntry
58d7e875fe64f8efba8ba62f,Mayur Desai,manualEntry
58d7f3226e5705bb7bf72796, GSF India,manualEntry
58d8759a9c008ab188f4bc34,Sanjay Sathe,crunchbase
58d8759af1fa37417bbe9146,Bhupen Shah,crunchbase
58d87653039b1ad914004188,Axcel Partners,crunchbase
58d87b6bac4302f70817359a,Aqualand Capital,manualEntry
58d8b1c511a2d9df631eae2d,International Finance Corporation,crunchbase
58d8b1c5757e0e6937a43e68,IFC Venture Capital Group,crunchbase
58d8be9ca4a389f4a637e1d0,Fidelity International Limited,crunchbase
58d8be9c8558c60382fa908a,ePlanet Capital,crunchbase
58d8d7e6e441b97bb1319c2f,Sunil Pillai,crunchbase
58d8d7e6c245b8829fb99645,ABN Knowledgware,crunchbase
58d8d7e66b1dbcdbd904c2de,CIO Angel Network,crunchbase
58d8d7e6c2c679c9651c7867,Citrix Startup Accelerator,crunchbase
58d8dd2090b4259a1a4551b9,Apoletto Asia,manualEntry
58d8dd8cc4fa09e09b622940,Sands Capital,manualEntry
58d8dbe87c8fd5f6fc5d7ef6,Flipkart,crunchbase
58d8dbe8afc56d2083daace2,Accel Partners,manualEntry
58d8e10930cd91a858b58298,Al Dhaheri family,crunchbase
58d8e1091f5e4e1ead04443e,ACPL Exports,crunchbase
58d8e31c2fe6c4f061b868fb,Exfinity Venture Partners,crunchbase
58d8e31c20a897c56c36d79e,Rajesh Ranavat,crunchbase
58d92938cc74bcfeca7964f8,MasterCard,manualEntry
58d92821711f16bab23b07ab,Michael R. Sutcliff,crunchbase
58d92821080d0f458c612f22,Soma Capital,crunchbase
58d928219ac07d5b367b7389,Anand Swaminathan,crunchbase
58d9282101fb6634d39f9a32,Bill Gajda,crunchbase
58d92821da4701fc79dda014,Jeff Huber,crunchbase
58d92821ef0a2f1335225509,Jeff Ferguson,crunchbase
58d92821c0e590c308b125b0,Tikhon Bernstam,crunchbase
58d92821705f82920960d909,Abhay Singhal,crunchbase
58d92821d2b1c6c814b0ddea,Punit Soni,crunchbase
58d92d5d15c905dab039ed43,Draper Associates,crunchbase
58d92e84e8aa7faf00977542,Raju Reddy,crunchbase
58d9bceb8ed199a3223037fc,Yeahmobi,crunchbase
58d9c37487414afe2222e029,Guerrilla Ventures,crunchbase
58d9c374a5b093e0d46760fb,Manipal Global Education Services,crunchbase
58d9c37438b878b82586b8f9,Akshay Garg,crunchbase
58d9c3749efd97fb3885f77c,advantEdge Partners,crunchbase
58d9c374d386d8dc6f598172,Sachin Bhatia,crunchbase
58d9c374549d7a8f557290aa,Outbox ventures,crunchbase
58d9d33226425f10f21e3aa9,Sigma Square Capital,manualEntry
58d9d67ff066705365d34899,清华系DNA基金,manualEntry
58d9d636aab1ef7e55366a25,Bharathram Thothadri,crunchbase
58d9d636d536a791e4f1235e,Abhishek Gupta,crunchbase
58d9d636316341133021e23e,5ideas.in,crunchbase
58d9d078cf66007bcedd164d,Rajiv Mehta,crunchbase
58d9d07814bec1f3a0b3406d,Anand Chandrasekaran,crunchbase
58d9fa6b91a7198b86ed4d0d,Footprint Ventures,crunchbase
58d9fa6b3fbdf29e8bb5eca0,Info Edge,crunchbase
58d9fe298999a26b479bf9aa,Divine Capital,manualEntry
58d9fea77cc4a69f0773af7c,1 Smart,manualEntry
58da082a64b516a401478450,Koudai Jianzhi,manualEntry
58da0847dcfc7fe9df39af2c,Jidou Capital,manualEntry
58da0ad6041f37884e60b4b6,Hofan Ventures,manualEntry
58da0b1629f32c37f654fe69,Seedfund,crunchbase
58da0d75b46067a6c107e7d4,Woofoo Capital,manualEntry
58da0da43686398800d4111d,Viki Fund,manualEntry
58da0e297d12e0a773be16cc,Eqiao,manualEntry
58da104a5fe4d262857ab831,AAMachina,manualEntry
58da14e4dfbc6b46421c3999,Ruchuan Fund,manualEntry
58da16227a239027dfc54822,Hexing Ventures,manualEntry
58da1581466f83ee58ced47f,Puju Investments,manualEntry
58da18f5968bfbf7c15a1c64,Wanhao Investments,manualEntry
58da1b3236f8d8d644a9e231,Zhuhai Hengqin Jianyi Asset Management,manualEntry
58da1d402d60c247761b3dd2,Elex Tech,manualEntry
58da1fb88ab314639bbbb4a1,Ojas Venture Partners,crunchbase
58da21e0f652c97c6692016f,Bayshore Venture,manualEntry
58da22c4a92c61cf066222eb,Joseph Investment,manualEntry
58da2246540097af5303a074,Manzi Xue,manualEntry
58da25700e7e73a0923aab97,Gold120,manualEntry
58da23bfd11bd1e958e12ad1,SFUND,manualEntry
58da249ccaa4c9eee98619f8,Beijing Dongfang Hondao Asset Management,manualEntry
58da1fdc4ff41883229b258e,ZD Venture Capital,manualEntry
58da2175887fcf16e857e06b,SYYS,manualEntry
58da25abed0e14900a7ac79c,Hangzhou G&S Capital,manualEntry
58da2634912fb7f35c858d46,Houxing Capital,manualEntry
58da24c0e7412fed0834f888,Amazon,crunchbase
58da28d463cc69622c95b265,Bertelsmann India Investments,crunchbase
58da29839dc24526b4fffc04,ByteDance,crunchbase
58da29833f37d408fe818d78,Arun Sarin,crunchbase
58da2b2b0696949f0781daba,KTB Ventures,crunchbase
58da2b2b5396832434c9c6c0,KTB Network,crunchbase
58da2b2b8bce3ab7377ae69c,Saurabh Garg,crunchbase
58da2da5a015e07210e2ecd9,Nelson Holzner,crunchbase
58da2e6798ccdb22667a3c96,Axis Capital Holdings Limited,crunchbase
58da2e67e15b05ecea62fdae,HDFC Bank,crunchbase
58da2e67ccc2b06919bfa041,Lightbox,crunchbase
58da3077da774af54fbffa4a,Ideaspring Capital,crunchbase
58da30776bcd6d03804e214d,ShoreTel,crunchbase
58da0c1db59784556a06bfc2,Kanwaljit Singh,crunchbase
58da310da7bf0f34ea424d14,Prime Venture Partners,crunchbase
58da31ecd02d196a59069c2b,Shailesh Rao,crunchbase
58da31ecbf451cc67e56ba69,Sunil Kalra,crunchbase
58da32a187bf2a1f5b42f3c8,Charan Padmaraju,crunchbase
58da34ad75bca08be62dbc56,Sashi Reddi,crunchbase
58da34adfc00f9a23024be4f,Neelesh Bhatnagar,crunchbase
58da34ada26117ffef0059dc,Pallav Nadhani,crunchbase
58da34add764257142c8c714,Gopal Srinivasan,crunchbase
58da4cf32fe11196d957ff0f,Rajkumar Elango,manualEntry
58da4d300ca2567bf0eba434,Barbara Judge,manualEntry
58da4e1f01041ccac93502b1,Lloyd Thomas,manualEntry
58da4e8f0fe58255f852714e,Blue Cloud Ventures,manualEntry
58da50ce1995eb05e2b47869,VentureSouq,manualEntry
58da4eb45c945e1be6eacf23,Basset Investment Group,manualEntry
58da4f51ffbba5c8b86ed928,Athene Capital,manualEntry
58da4e5007df9bbf96b18350,Nurzhas Makishev,manualEntry
58da501e57753da85f14b064,Abhay Jain,manualEntry
58da51dd318469c407b96c59,Ford Motor Company,manualEntry
58da523ed74f4f6343bbb8e6,Cyber Carrier,manualEntry
58db0f51320fad17c29c8316,Kshatriya ventures,crunchbase
58db0f516c4dece6d14c70de,Mahindra Holidays & Resorts India Limited,crunchbase
58db13a4cded60a776e08fea,Asian Healthcare Fund,crunchbase
58db15cddb35a937b7e155a9,Sanjay Mirchandani,crunchbase
58db15cd81f3c223d914c2f3,Rajesh Rai,crunchbase
58db15cdc8e9aef5efbbb0f7,Raghunandan G,crunchbase
58db15cd44bdfd657b8b37e0,Arun Narayanan,crunchbase
58db19ae128025d505c97b3e,Indian Angel Network ,manualEntry
58db192f49172eed0da1f4f1,Puneet Motihar,crunchbase
58db192f5131ed757f8cac13,Ankit Gupta,crunchbase
58db1e45ef7f70e4038a1ce8,Capricorn Investment Group,manualEntry
58db1de0d0135fd1440ce774,Berggruen Holdings,manualEntry
58db1f8658cfb17b59b9519b,InMobi,crunchbase
58db208f6958e66714adb47b,Lightspeed Venture Partners India,crunchbase
58db208fbda9c53680f1183d,Venture Highway,crunchbase
58db22b4c7c067ca0815c40d,Gaurav Bhatnagar,crunchbase
58db22b48a8ebf533ad6139a,Ankush Nijhawan,crunchbase
58db22b45affa382665dfd1b,Manish Dhingra,crunchbase
58db2502621f7b6d2d1a4725,Astarc Ventures,manualEntry
58db258aff53225de5f22103,Pi Ventures,crunchbase
58db258ab03da5c0f85f1772,S.D. Shibulal,crunchbase
58db258ad088faf58e42c4ac,Endiya Partners,crunchbase
58db258a413231266f29b931,VH Capital,crunchbase
58db26795de9f34d28beb6be,Chan Zuckerberg Initiative,crunchbase
58db29d8248fa9ab5ed384b5,Bainuo Fund,manualEntry
58db2b1e5ac7fcf96287d22f,Chehai Investment,manualEntry
58db2baab41e2bdd932bf34c,Niuwa Maker Space,manualEntry
58db2bbec5c87c4ff1f63d11,MKS Instruments,crunchbase
58db2bbeb5f64111411000d7,Kevin Mahaffey,crunchbase
58db2bbead21bc1e407d0a22,Biz Stone,crunchbase
58db339449b198430a59eeb5,China Finance Online,manualEntry
58db384e5c2c32f2de80d55c,WiFi Master Key,manualEntry
58db3b8b49ce5e5b6abcce7b,Sands Capital Management,crunchbase
58db4f735bd68fa68a7644a2,Jimi Wen,crunchbase
58db4f733853734141127b46,Yiting Lin,crunchbase
58db4f7357ce8831c82ffefb,James Shen,crunchbase
58db512bc42749761720ef56,Delta Electronics, Inc.,crunchbase
